origin_question,change_question,bert_match_question,bert_sore,mixnet_match_question,mixnet_sore,smallBert_match_question,smallBert_sore,wam_match_question,wam_sore
案件进行划拨后解冻提示金额不符,刑事案件进行划拨后解冻提示金额不符,案件进行划拨后解冻提示金额不符,3.5939388,案件进行划拨后解冻提示金额不符,0.08307204,提交询价评估，提示标的物信息不符,0.032330934,案件进行划拨后解冻提示金额不符,0.12308399
案件进行划拨后解冻提示金额不符,刑事案件进行划拨后解冻提示金额不符,案件进行划拨后解冻提示金额不符,3.5939388,案件进行划拨后解冻提示金额不符,0.08307204,文书模板中为什么承办人联系电话不自动显示,0.032429904,案件进行划拨后解冻提示金额不符,0.12308399
案件进行划拨后解冻提示金额不符,刑事案件进行划拨后解冻提示金额不符,总对总查询反馈查询账户交易结算资金不一致,7.177333,财付通扣划失败，提示与冻结记录不符,0.67572683,文书模板中为什么承办人联系电话不自动显示,0.032429904,终本案件申请执行人书面申请屏蔽失信被执行人名单或取消限制消费令的，是否可以不纳入失信或限消,0.62124544
管理员如何删除文书审批流程,管理员如何删除文书审批程序,管理员如何删除文书审批流程,1.8573203,管理员如何删除文书审批流程,0.12808637,怎样清除案款转换数据,0.041096874,管理员如何删除文书审批流程,0.089658484
管理员如何删除文书审批流程,管理员如何删除文书审批程序,如何删除文书审批流程,2.894777,如何删除文书审批流程,0.34949118,哪些情况下可以拆分立案,0.065904185,如何删除文书审批流程,0.1605879
管理员如何删除文书审批流程,管理员如何删除文书审批程序,修改查控系统账号,4.5490003,驳回申请需要出什么文书,0.7638036,刑初案号可以发放案款吗,0.07582692,删除文书或卷宗,0.35425645
执行系统登录网址,执行系统登录网页,新增执行案款专户，维护执行案款专户信息怎么操作。,7.718951,执行系统登录网址,0.23044865,分级信用惩戒机制,0.030659767,执行系统电子签章怎么设置,0.5448905
执行系统登录网址,执行系统登录网页,新增查控账号,8.57078,执行系统登录网址,0.23044865,总对总查控，需要一条一条选择查控内容,0.032560404,执行系统登录网址,0.5608412
执行系统登录网址,执行系统登录网页,恢复案件进行放款，但显示到账登记节点超期。,8.986663,执行系统登录不进,0.49036336,系列案件复制,0.033664394,执行系统登录网址,0.5608412
执行系统地址,继续执行系统地址,财务系统匹配后执行系统到账登记没有信息,13.272679,执行系统地址,0.3350769,执行系统地址,0.013277506,查控系统地址,0.05928345
执行系统地址,继续执行系统地址,财务系统匹配后执行系统没有到账信息,14.229146,执行系统登录网址,0.6267634,结案方式选择有误,0.027306052,执行系统地址,0.41891372
执行系统地址,继续执行系统地址,执行系统反应慢,14.290434,执行系统登录网址,0.6267634,如何标记历史案件,0.03198476,执行系统登录网址,0.8655673
四川省高级人民法院网络司法拍卖辅助工作管理办法,四川省人民法院网络司法拍卖辅助工作管理办法,四川省高级人民法院网络司法拍卖辅助工作管理办法,3.3436425,四川省高级人民法院网络司法拍卖辅助工作管理办法,0.110004894,四川省高级人民法院网络司法拍卖辅助工作管理办法,0.11687774,四川省高级人民法院网络司法拍卖辅助工作管理办法,0.099411145
四川省高级人民法院网络司法拍卖辅助工作管理办法,四川省人民法院网络司法拍卖辅助工作管理办法,四川省高级人民法院网络司法拍卖辅助工作管理办法,3.3436425,四川省高级人民法院网络司法拍卖辅助工作管理办法,0.110004894,四川省高级人民法院网络司法拍卖辅助工作管理办法,0.11687774,四川省高级人民法院网络司法拍卖辅助工作管理办法,0.099411145
四川省高级人民法院网络司法拍卖辅助工作管理办法,四川省人民法院网络司法拍卖辅助工作管理办法,罚金案款发放如何操作,9.006688,怎样设置全国法院网络执行查控系统查控审批权限,0.9151278,总对总查控，外省银行一次最多选择20家,0.1328093,案件办理过程中已对被执行人的不动产情况进行调查，卷宗内有不动产查询回执，能否认定已经完成传统查控，是否还需按照《关于进一步规范近期执行工作相关问题的通知》规定，向被执行人所在单位及居住地周边群众调查了解被执行人生活居住、劳动就业、公积金等调查,0.5772503
执行中被执行人死亡如何处理,继续执行中被执行人死亡如何处理,被执行人死亡，无法发布限消,4.1671276,执行中被执行人死亡如何处理,0.10636924,执行中被执行人死亡如何处理,0.02569184,执行中被执行人死亡如何处理,0.30651522
执行中被执行人死亡如何处理,继续执行中被执行人死亡如何处理,法律文书被退回后无法继续提交怎么处理,5.0717916,执行中被执行人死亡如何结案,0.33349106,验证执行主体提示失败,0.05007291,执行中被执行人死亡如何结案,0.44367725
执行中被执行人死亡如何处理,继续执行中被执行人死亡如何处理,如何在系统里添加被执行人,5.089895,被执行人死亡如何网络查询,0.3718549,如何在执行信息公开网上公告送达评估报告,0.060718622,被执行人死亡如何网络查询,0.5647124
财务系统有两个案号当事人完全一样案件,财务该系统有两个案号当事人完全一样案件,财务系统有两个案号当事人完全一样案件,7.35792,财务系统有两个案号当事人完全一样案件,0.005458534,财务系统有两个案号当事人完全一样案件,0.020330358,财务系统有两个案号当事人完全一样案件,0.040153157
财务系统有两个案号当事人完全一样案件,财务该系统有两个案号当事人完全一样案件,财务系统没有执行案件,9.798971,财务系统谁才有案件分配权,0.6367015,恢复执行案件重复终本，影响考核指标,0.030971786,当事人议价怎么录入系统,0.5469332
财务系统有两个案号当事人完全一样案件,财务该系统有两个案号当事人完全一样案件,财务系统无新立案案件信息,9.843652,财务系统谁有案款分配权,0.6723695,执行系统反应速度太慢了，经常死机,0.03704004,当事人私下支付了，怎么结案,0.6233201
执行复议案件办理期限;执行监督案件办理期限,继续执行复议案件办理期限;执行监督案件办理期限,修改结案数据,4.2325287,执行复议案件办理期限;执行监督案件办理期限,0.055962123,执行复议案件办理期限;执行监督案件办理期限,0.018299699,执行复议案件办理期限;执行监督案件办理期限,0.0055286037
执行复议案件办理期限;执行监督案件办理期限,继续执行复议案件办理期限;执行监督案件办理期限,提示未做总对总查控,4.3360677,执行复议案件办理期限，执行监督案件办理期限,0.06154059,恢复执行案件重复终本，影响考核指标,0.02333099,执行复议案件办理期限，执行监督案件办理期限,0.06183777
执行复议案件办理期限;执行监督案件办理期限,继续执行复议案件办理期限;执行监督案件办理期限,财务系统诉讼费采用调账支付怎么确认支付,4.6109743,如何在恢复执行案件中，发放首次执行案件的案款,0.5456819,非本案执行组织成员无法操作失信,0.023526981,履行一部分，恢复执行案件结案方式怎么选？,0.40752295
终结本次执行程序后被执行人自动履行完毕如何处理,终结本次执行程序后被执行人自动履行完如何处理,终结本次执行程序后被执行人自动履行完毕如何处理,3.4102433,终结本次执行程序后被执行人自动履行完毕如何处理,0.023881696,终结本次执行程序后被执行人自动履行完毕如何处理,0.021452824,终结本次执行程序后被执行人自动履行完毕如何处理,0.14032337
终结本次执行程序后被执行人自动履行完毕如何处理,终结本次执行程序后被执行人自动履行完如何处理,被执行人自动履行后能贷款吗,5.3026485,终结本次执行程序后被执行人自动履行完毕；案件退出终本库,0.21590035,执行中被执行人死亡如何处理,0.052209698,终结本次执行程序后被执行人自动履行完毕；案件退出终本库,0.2463513
终结本次执行程序后被执行人自动履行完毕如何处理,终结本次执行程序后被执行人自动履行完如何处理,案件终本后怎么进行网络查控,5.43134,案件终结本次执行程序后被执行人又自动履行完毕后续结案怎样操作,0.23785938,案款发放上交财政怎么处理,0.052640367,自动履行完毕后，结案时提示没有对被执行人做限高操作,0.42284918
案件终结本次执行程序后被执行人又自动履行完毕后续结案怎样操作,案件终结本次执行程序后被执行人又系统会履行完毕后续结案怎样操作,案件终结本次执行程序后被执行人又自动履行完毕后续结案怎样操作,5.6563716,案件终结本次执行程序后被执行人又自动履行完毕后续结案怎样操作,0.037613295,案件终结本次执行程序后被执行人又自动履行完毕后续结案怎样操作,0.016703196,案件终结本次执行程序后被执行人又自动履行完毕后续结案怎样操作,0.02128851
案件终结本次执行程序后被执行人又自动履行完毕后续结案怎样操作,案件终结本次执行程序后被执行人又系统会履行完毕后续结案怎样操作,申请人撤回执行后，案件终结结案，现申请人申请恢复执行，需重新立案怎么办？,8.261646,终结本次执行程序后被执行人自动履行完毕如何处理,0.27573588,已归档案件补充调查等材料是否可以直接放在备考袋中，还是需要重新装订入卷,0.06487928,终结本次执行程序后被执行人自动履行完毕；案件退出终本库,0.3878686
案件终结本次执行程序后被执行人又自动履行完毕后续结案怎样操作,案件终结本次执行程序后被执行人又系统会履行完毕后续结案怎样操作,终结本次执行程序案件，每个月都在扣案款，必须每个月都恢复吗？,9.417858,已终结本次执行程序案件如何发放案款,0.28616157,案件在报结时提示联系系统管理员检测端口,0.075319566,终结本次执行程序后被执行人自动履行完毕如何处理,0.40218922
双方当事人要求不拍卖直接变卖,双方当事人拒绝不拍卖直接变卖,案件在报结时，提示未做总对总查询,6.0497947,双方当事人要求不拍卖直接变卖,0.29226705,案款支付需要什么附件,0.025031831,双方当事人要求不拍卖直接变卖,0.12416791
双方当事人要求不拍卖直接变卖,双方当事人拒绝不拍卖直接变卖,执行系统未收到到账信息,6.1724,罚没财产变卖不成功如何继续进行无底价拍卖,0.92064995,罚金案件必须要在执行系统内做支付吗,0.032686926,直接裁定执行财产人，授权收执行主体中不显示功能,0.5341181
