origin_question,change_question,bert_match_question,bert_sore,bert_value,mixnet_match_question,mixnet_sore,mixnet_value,smallBert_match_question,smallBert_sore,small_Bertvalue,wam_match_question,wam_sore,wam_value
 案款提存时，怎么选择支付对象和支付方式, 案款提存时，怎么选择支付对象和缴纳方式,案款提存操作方法,3.1377997,0,常见案款支付对象和方式,0.47652498,1,案款银行流水匹配无法找到已缴款项,0.055110622,0,刑事罚金，怎么选择支付对象和支付方式,0.489156,1
 案款提存时，怎么选择支付对象和支付方式, 案款提存时，怎么选择支付对象和缴纳方式,身份验证不一致后怎么处理,3.4996207,0,案款发放支付对象方式,0.5286259,1,刑事罚金，怎么选择支付对象和支付方式,0.05732157,1,终本案件，怎么支付案款,0.5345409,0
如何支付税费,如何支付税款,结案方式错误如何修改,4.3528805,0,如何支付税费,0.5792289,1,如何操作案款提存,0.20958614,0,如何支付税费,0.6709659,1
如何支付税费,如何支付税款,如何标记历史案件,4.4708314,0,本院支付怎么支付,0.94407594,0,如何支付税费,0.24330898,1,罚金怎么支付,0.6946983,0
如何支付税费,如何支付税款,追缴诉讼费如何支付案款,4.4972143,0,案款支付流程,0.9667314,0,支付给案外人案款如何操作,0.27031124,0,追缴诉讼费如何支付案款,0.70038426,0
刑事罚金，怎么选择支付对象和支付方式,刑事罚金，怎么选择支付单纯和支付方式,怎么填写迟延履行金和利息,3.193363,0,刑事罚金，怎么选择支付对象和支付方式,0.24012576,1,刑事罚金，怎么选择支付对象和支付方式,0.017016886,1,刑事罚金，怎么选择支付对象和支付方式,0.59428537,1
刑事罚金，怎么选择支付对象和支付方式,刑事罚金，怎么选择支付单纯和支付方式,怎么追加被执行人,3.2256498,0,刑事罚金怎么支付案款,0.291858,0,无法核查当事人身份信息,0.04563736,0,如何向财政局支付刑事罚金，和魔兽的财产,0.63764435,1
刑事罚金，怎么选择支付对象和支付方式,刑事罚金，怎么选择支付单纯和支付方式,支付宝不能划扣,3.4396348,0,罚金怎么支付案款,0.4323349,1,总对总无法扣划到子账号,0.045663953,0,刑事罚金，怎么选择领款类别,0.7059275,1
如何向财政局支付刑事罚金，和魔兽的财产,如何向财政局缴纳刑事罚金，和魔兽的财产,如何向财政局支付刑事罚金，和魔兽的财产,0.6963185,1,如何向财政局支付刑事罚金，和魔兽的财产,0.095947325,1,如何向财政局支付刑事罚金，和魔兽的财产,0.0914461,1,如何向财政局支付刑事罚金，和魔兽的财产,0.014184011,1
如何向财政局支付刑事罚金，和魔兽的财产,如何向财政局缴纳刑事罚金，和魔兽的财产,现金履行支付信息怎么操作,6.1914916,0,关于罚金和没收财产上缴财政局有两种方式,0.4397211,0,提交网拍时，提示xxx财产执行主体与案件执行主体不同,0.1050498,0,刑事罚金，怎么选择支付对象和支付方式,0.29775602,1
如何向财政局支付刑事罚金，和魔兽的财产,如何向财政局缴纳刑事罚金，和魔兽的财产,如何登记自动履行信息？,7.120605,0,刑事罚金怎么支付案款,0.84611917,0,案款被另案保全后可否结案结案后可否支付,0.1400453,0,刑事罚金，怎么选择领款类别,0.34555194,1
申请执行诉讼费的案件，怎么选择支付对象和领款类别,申请人执行诉讼费的案件，怎么选择支付对象和领款类别,匹配案款怎么操作,8.018877,0,申请执行诉讼费的案件，怎么选择支付对象和领款类别,0.029459948,1,申请执行诉讼费的案件，怎么选择支付对象和领款类别,0.010062433,1,申请执行诉讼费的案件，怎么选择支付对象和领款类别,0.121726975,1
申请执行诉讼费的案件，怎么选择支付对象和领款类别,申请人执行诉讼费的案件，怎么选择支付对象和领款类别,案款在执行系统里完成审批，流转后，财务系统看不到,8.029439,0,追缴诉讼费案件的领款类别是案款还是诉讼费 ,0.3851413,0,临时解禁怎么办；失信和限高单次解除的条件,0.03847219,0,申请人撤销案件执行，终结执行方式结案，提示录入执行救助信息,0.36988845,0
申请执行诉讼费的案件，怎么选择支付对象和领款类别,申请人执行诉讼费的案件，怎么选择支付对象和领款类别,执行系统中怎么查看虚拟账号,8.135277,0,已结案件，怎么发放诉讼费和执行费 ,0.42562583,0,和解分期履行，是否每次都要立恢复执行案件,0.052650563,0,已结案件，怎么发放诉讼费和执行费 ,0.38786218,0
刑事罚金，怎么选择领款类别,刑事罚金，怎么选择领款类型,刑事罚金，怎么选择领款类别,1.389759,1,刑事罚金，怎么选择领款类别,0.06552426,1,询价价格有异议,0.018535772,0,刑事罚金，怎么选择领款类别,0.16676562,1
刑事罚金，怎么选择领款类别,刑事罚金，怎么选择领款类型,问下在执行系统中罚金应该选什么类型,3.05237,0,刑事罚金怎么支付案款,0.5931696,0,案款发放余额不足,0.022354104,0,刑事罚金，怎么选择支付对象和支付方式,0.30880916,1
刑事罚金，怎么选择领款类别,刑事罚金，怎么选择领款类型,罚金转款财政转款人选择,3.2212584,0,刑事罚金，怎么选择支付对象和支付方式,0.6617827,1,查封里没有登记的股权信息,0.028481916,0,罚金案件否需要终本约谈,0.44910643,0
罚金案款发放怎么操作,罚金案款派发怎么操作,罚金案款发放怎么操作,0.56658584,1,罚金案款发放怎么操作,0.32730782,1,罚金案款发放怎么操作,0.0054206,1,罚金退案款如何操作,0.16445844,0
罚金案款发放怎么操作,罚金案款派发怎么操作,案款提存操作方法,2.315197,0,罚金案款发放如何操作,0.34319377,0,罚金案款发放如何操作,0.04839989,0,罚金案款发放怎么操作,0.17301905,1
罚金案款发放怎么操作,罚金案款派发怎么操作,案款收款人错误如何更改,2.6814265,0,刑事罚金怎么支付案款,0.60646397,0,现金履行支付信息怎么操作,0.06155257,0,罚金怎么支付案款,0.19857897,1
提存建筑工程款,提存建筑物工程款,提存建筑工程款,1.041015,1,提存建筑工程款,0.1398149,1,标识系列案权限问题,0.030234383,0,提存建筑工程款,0.20914857,1
提存建筑工程款,提存建筑物工程款,怎么撤销转换数据,3.194964,0,案款提存到哪里,0.96305966,0,关于民政信息,0.035267122,0,最高人民法院对有财产而视为无财产的情形规定的很少，即流拍不接受抵偿和对动产的活查封二种，实际上，现实中有财产而不能处置还有其他情形，申请执行人同意或申请终本，能否终本,0.6949516,0
提存建筑工程款,提存建筑物工程款,屏蔽转撤销,3.236015,0,案款提存,0.98771715,0,案款分配怎么处理,0.04256929,0,如何向财政局支付刑事罚金，和魔兽的财产,0.69734234,1
上交国库怎么支付,上交军费怎么支付,上交国库怎么支付,1.4544563,1,追缴诉讼费如何支付案款,0.7937038,0,支付执行费，选择什么支付方式,0.063826606,0,上交国库怎么支付,0.6501897,1
上交国库怎么支付,上交军费怎么支付,追缴诉讼费如何支付案款,2.1683803,0,执行费支付怎么操作,0.8505936,0,罚金怎么支付案款,0.06812869,1,本院支付怎么支付,0.76873356,0
上交国库怎么支付,上交军费怎么支付,罚金退案款如何操作,2.3195965,0,执行费怎么上交,0.8589838,0,追缴诉讼费如何支付案款,0.08569025,0,审判类案件案款支付流程,0.7962442,0
常见案款支付对象和方式,常见案款支付单纯和方式,案款发放填写信息后无法保存,7.2441673,0,常见类型案款支付,0.40448692,1,失信、限消的规则理解与常见问题说明,0.17771722,0,案款发放被退回后一直挂在承办人待办事宜内,1.0493081,0
常见案款支付对象和方式,常见案款支付单纯和方式,支付罚没收入选择什么方式,7.2541394,0,案款支付流程,0.5119065,0,常见类型的案款支付的 支付对象、支付方式和领款执行主体填写方式,0.28082758,1,申请人下落不明发放案款,1.0536892,0
常见案款支付对象和方式,常见案款支付单纯和方式,到账登记无法填写,7.5816174,0,常见案款支付对象和方式,0.56005675,1,失信、限高的规则理解与常见问题说明,1.1866381,0,常见类型的案款支付的 支付对象、支付方式和领款执行主体填写方式,1.0726005,1
领款类别怎么选,领款类型怎么选,领款类别怎么选,2.9221401,1,领款类别怎么选,0.23534974,1,领款类别怎么选,0.033210043,1,领款类别怎么选,0.70789677,1
领款类别怎么选,领款类型怎么选,身份验证一致无法限高,6.3274326,0,刑事罚金，怎么选择领款类别,0.8493222,1,案款发放,0.035403978,0,常见类型案款支付,0.7086683,1
领款类别怎么选,领款类型怎么选,修改结案数据,6.818826,0,常见类型的案款支付的 支付对象、支付方式和领款执行主体填写方式,0.9198283,1,案款分配怎么处理,0.046802774,0,支付对象怎么选,0.98266536,1
常见类型案款支付,常见类别案款支付,常见类型案款支付,3.6158462,1,常见类型案款支付,0.18493868,1,重复立案的规则,0.18914828,0,常见案款支付对象和方式,0.53271633,1
常见类型案款支付,常见类别案款支付,案款发放,4.2989435,0,常见类型的案款支付的 支付对象、支付方式和领款执行主体填写方式,0.62212044,1,股权定向询价机构,0.22199221,0,常见类型案款支付,0.64688116,1
常见类型案款支付,常见类别案款支付,到账登记金额错误修改,4.450194,0,案款支付流程,0.63999295,0,如何操作案款提存,0.25084385,0,领款类别怎么选,0.7707586,1
案款发放支付对象方式,案款发放缴纳对象方式,案款发放支付对象方式,0.62209463,1,案款发放支付对象方式,0.16872089,1,财付通获取证件或文书失败,0.07742583,0,案款发放支付对象方式,0.07358331,1
案款发放支付对象方式,案款发放缴纳对象方式,案款支付流程,5.4782805,0,常见案款支付对象和方式,0.52841777,1,到账登记无法填写,0.095360324,0,常见案款支付对象和方式,0.45763323,1
案款发放支付对象方式,案款发放缴纳对象方式,2018年后终本结案需要具备的条件,6.501895,0, 案款提存时，怎么选择支付对象和支付方式,0.5951318,1,行为执行结案方式,0.09822324,0,案款发放处于待办状态,0.7554447,0
刑事案件案款退当事人怎么办,刑事案件案款退原告怎么办,已结案件怎么屏蔽被执行人,3.1971514,0,刑事案件案款退当事人怎么办,0.46344817,1,执行完毕忘记屏蔽被执行人怎么办,0.037219256,0,刑事案件案款退当事人怎么办,0.23151197,1
刑事案件案款退当事人怎么办,刑事案件案款退原告怎么办,案件立错了，需要删除案件，怎么处理?,3.7914329,0,终本案子恢复部分给付如何结案,0.7431397,0,执行系统银行卡号填错怎么办,0.047072195,0,追缴诉讼费案件案款怎么支付,0.52117956,0
刑事案件案款退当事人怎么办,刑事案件案款退原告怎么办,案款发放上交财政怎么处理,4.3094006,0,执行案款退费时收款人填错一个字退费信息保存后否可以修改,0.77524084,0,刑事案件案款退当事人怎么办,0.049272414,1,诉讼案子支付案款,0.5392989,0
