question,bert_match_question,bert_sore,bert_value,mixnet_match_question,mixnet_sore,mixnet_value,smallBert_match_question,smallBert_sore,small_Bert_value,wam_match_question,wam_sore,wam_value
股权评估类别选其他还证券,财务没有审批信息,6.238266,0,股权评估,0.63503134,1,刑事罚金，怎么选择领款类别,0.014893129,0,追缴诉讼费案件支付方式怎么 选,0.7979276,0
股权评估类别选其他还证券,承办人变更屏蔽失信,6.625417,0,股权怎么进行评估，股权无法查封,0.70103836,1,执行通知书未自动生成,0.019625632,0,领款类别错怎么修改,0.98301166,0
执行系统与财务系统生成的虚拟账号不一致,执行系统生成的虚拟账号与财务系统生成的虚拟账号不一致,9.3684225,1,执行系统生成虚拟账号与财务系统不一致,0.044996973,1,原执行案件已匹配未登记案款在恢复执行中怎样发放,0.021653203,0,执行系统生成虚拟账号与财务系统不一致,0.034994118,1
执行系统与财务系统生成的虚拟账号不一致,执行系统案件信息和推送到财务系统案件信息不一致,10.448898,0,执行系统生成的虚拟账号与财务系统生成的虚拟账号不一致,0.1288609,1,关联案件绑定错误，需修改案号,0.022405043,0,执行系统生成的虚拟账号与财务系统生成的虚拟账号不一致,0.19775876,1
系统虚拟账号不一致,到账登记节点现实乱码,3.2877784,0,执行系统生成的虚拟账号与财务系统生成的虚拟账号不一致,0.48430014,1,网络询价怎么提出异议。,0.031087557,0,执行系统生成虚拟账号与财务系统不一致,0.5185827,1
系统虚拟账号不一致,无对应用户,3.9556508,0,执行系统生成虚拟账号与财务系统不一致,0.5388364,1,柜台查询有开户，线上查询无开户,0.032206234,0,执行系统与财务系统生成的虚拟账号不一致,0.54854506,1
执行系统生成虚拟账号与财务系统不一致,执行系统显示待办财务系统没有数据,10.047607,0,执行系统与财务系统生成的虚拟账号不一致,0.044996973,1,执行系统无法生成虚拟账号,0.031547803,0,执行系统与财务系统生成的虚拟账号不一致,0.034994118,1
执行系统生成虚拟账号与财务系统不一致,财务系统和执行系统承办人不一致,11.998988,0,执行系统生成的虚拟账号与财务系统生成的虚拟账号不一致,0.109293364,1,被执行人已履行完毕外网未屏蔽,0.032941964,0,执行系统生成的虚拟账号与财务系统生成的虚拟账号不一致,0.24269454,1
财务系统有案件信息执行系统无法生成账号,财务系统匹配案款至今未推送到执行系统,9.4967,0,执行系统有案件信息财务系统无案件信息不能进行案款匹配,0.26777557,0,财务数据已转换执行系统无到账登记信息,0.018423876,0,执行系统有案件信息财务系统无案件信息不能进行案款匹配,0.5609595,0
财务系统有案件信息执行系统无法生成账号,财务系统匹配案款至今未推送到执行系统,9.4967,0,财务系统无执行案件信息,0.2696004,0,财务系统匹配后执行系统没有到账信息,0.018762328,0,执行系统无法生成虚拟账号,0.57002956,0
财务系统推送执行系统虚拟账号错误,新增查控账号,6.5618453,0,财务系统推送到执行系统虚拟账号乱码,0.26731956,0,退款领导审批界面页面脚本发生错误,0.03584805,0,执行系统生成虚拟账号与财务系统不一致,0.2586139,1
财务系统推送执行系统虚拟账号错误,财务如何取消匹配案款,6.760371,0,执行通知书上无法生存虚拟账号但财务系统中却能显示虚拟账号,0.49208137,0,执行系统反应太慢,0.037457887,0,执行系统与财务系统生成的虚拟账号不一致,0.28522387,1
当事人议价怎么录入系统,如何更改执行依据文号,9.829157,0,当事人议价如何操作？,0.58980995,1,怎么给查控系统授权,0.031924672,0,当事人议价如何操作？,0.40437207,1
当事人议价怎么录入系统,财务系统承办人管理功能找不到,10.49076,0,当事人议价,0.7653275,1,文书模板修改,0.03254697,0,当事人议价,0.41380614,1
当事人议价,在哪里绑定关联案件,6.6747303,0,当事人议价如何操作？,0.25189385,1,已收到案款信息,0.04075844,0,当事人议价如何操作？,0.27895373,1
当事人议价,设置书记员,6.9513597,0,当事人议价怎么录入系统,0.7653275,1,哪些银行已开通法银直联,0.04707417,0,当事人死亡甄别,0.40362343,0
网络询价结果过低怎么办,案款数据推送经常失败怎么办,4.9092364,0,网络询价结果过高怎么办？,0.5291236,1,案款发放支付对象方式,0.046341404,0,网络询价结果过高怎么办？,0.51169276,1
网络询价结果过低怎么办,自动履行金额填写有误该如何修改,5.2814803,0,网络询价后续流程不能操作,0.7108026,0,财务系统无流水,0.054207467,0,网络询价结果明显不符合实际情况,0.83064485,1
网络询价结果明显不符合实际情况,案款通过网络扣划成功已过四天怎么没有到账,2.7986856,0,提交询价评估，提示标的物信息不符,0.83428746,0,财务系统显示不出案件承办人，或者承办人信息与执行系统不一致,0.025545873,0,网络询价结果过高怎么办？,0.63730866,1
网络询价结果明显不符合实际情况,案款发放余额不足,2.880054,0,提交询价评估，提示错误,0.84159476,0,财务系统显示不出案件承办人，或者承办人信息与执行系统不一致,0.025545873,0,不接受抵偿和对动产的查封,0.72833693,0
网络询价怎么提出异议。,屏蔽失信人,3.9975648,0,询价价格有异议,0.8861385,0,执行案款发放错误怎么调整,0.017309165,0,结案时提示被执行人年龄为0，无法结案,0.42821673,0
网络询价怎么提出异议。,身份验证一致无法限高,4.1338053,0,网络询价结果过低怎么办,0.9362529,1,已分割案款怎样再次匹配,0.022873256,0,案件结案后，修改查封、删除查封、冻结、扣押、评估、财产登记、案款到账等节点信息,0.4789489,0
限制消费如何救济,案款暂缓发放怎么操作,2.2827895,0,流程系统没办法限制高消费,0.7778708,0,被执行人死亡如何网络查询,0.05710965,0,终本结案是否受满三个月限制,0.80543447,0
限制消费如何救济,到账登记金额错误修改,2.3097036,0,当事人对人民法院采取限制消费不服，怎么救济,0.8026091,1,关于执行费和诉讼费财务操作步骤,0.09195788,0,村委会如何限制消费,0.84094054,0
不服限制高消费如何处理,案款延期发放怎么操作，案款支付超期怎么办,2.9575996,0,流程系统没办法限制高消费,0.4511807,0,无法全院失信和全院限高信息,0.3908359,0,当事人对人民法院采取限制消费不服，怎么救济,0.5129317,1
不服限制高消费如何处理,执行案款发放错误怎么调整,3.284659,0,被执行人为法人不能操作限制高消费节点,0.57077575,0,常见类型案款支付,0.87740195,0,村民委员会限制高消费,0.56709605,0
如何使法官助理以其自己账号对员额法官案件提起网络查询,恢复案件如何关联首次执行案件,5.711364,0,法官助理如何查看案件,0.28462926,0,在全院案件，待执案件，部门案件中都查询不到案件,0.05079166,0,法官助理如何查看案件,0.40202665,0
如何使法官助理以其自己账号对员额法官案件提起网络查询,恢复执行案件如何关联首次案件,6.083276,0,可否添加两个法官助理,0.4349628,0,做财产登记时，提示error type错误,0.059106924,0,承办人如何添加案件的书记员和法官助理，法官助理和书记员如何在系统中办案,0.40954664,0
罚金怎么支付案款,刑事罚金怎么支付案款,2.1209097,0,罚金案款支付,0.11510026,0,司法救助金如何发放,0.0918121,0,罚金案款支付,0.039856005,0
罚金怎么支付案款,暂缓发放案款,2.5166097,0,罚金怎么支付,0.20165145,0,财务系统权限如何设置,0.092506155,0,罚金案件怎么支付案款,0.056867484,0
 案款提存时，怎么选择支付对象和支付方式,案款提存操作方法,2.4492586,0,常见案款支付对象和方式,0.420626,1,案款银行流水匹配无法找到已缴款项,0.07389233,0,刑事罚金，怎么选择支付对象和支付方式,0.42283136,1
 案款提存时，怎么选择支付对象和支付方式,罚金案款发放怎么操作,2.8517542,1,案款发放支付对象方式,0.47816938,1,委托案件时，无法选择受托法院,0.07837504,0,委托案件时，无法选择受托法院,0.5387692,0
如何支付税费,给案外人支款,3.7157743,0,本院支付怎么支付,0.8150971,0,如何登记自动履行信息行,0.25425193,0,追缴诉讼费如何支付案款,0.7096681,0
如何支付税费,罚金怎么支付案款,3.97649,1,支付执行费，选择什么支付方式,0.82460004,0,如何操作案款提存,0.25951988,0,罚金怎么支付,0.75594217,0
刑事罚金，怎么选择支付对象和支付方式,执行案款发放错误怎么调整,3.2237163,0,刑事罚金怎么支付案款,0.3850809,0,无法核查当事人身份信息,0.023002233,0,刑事罚金，怎么选择领款类别,0.20437431,1
刑事罚金，怎么选择支付对象和支付方式,罚金怎么支付,3.4482937,0,罚金怎么支付案款,0.49364167,1,只能查询失信信息，不能进行失信操作。,0.05526083,0,如何向财政局支付刑事罚金，和魔兽的财产,0.27673146,1
如何向财政局支付刑事罚金，和魔兽的财产,现金履行支付信息怎么操作,6.473939,0,关于罚金和没收财产上缴财政局有两种方式,0.4673462,0,扣划到总账户案款怎么匹配,0.10786174,0,刑事罚金，怎么选择支付对象和支付方式,0.27673146,1
如何向财政局支付刑事罚金，和魔兽的财产,到账登记无数据,7.31977,0,刑事罚金怎么支付案款,0.7529727,0,案款被另案保全后可否结案结案后可否支付,0.114169806,0,刑事罚金，怎么选择领款类别,0.34903306,1
申请执行诉讼费的案件，怎么选择支付对象和领款类别,刑事罚金，怎么选择领款类别,5.4872704,1,追缴诉讼费案件的领款类别是案款还是诉讼费 ,0.34414166,0,临时解禁怎么办；失信和限高单次解除的条件,0.036156755,0,已结案件，怎么发放诉讼费和执行费 ,0.33593965,0
申请执行诉讼费的案件，怎么选择支付对象和领款类别,执行复议案件办理期限，执行监督案件办理期限,6.099207,0,已结案件，怎么发放诉讼费和执行费 ,0.38641685,0,先发放案款，后结案，执行案件办理时间太长,0.0434544,0,刑事罚金，怎么选择领款类别,0.3676478,1
刑事罚金，怎么选择领款类别,问下在执行系统中罚金应该选什么类型,3.158274,0,刑事罚金怎么支付案款,0.59367985,0,股权评估类别选其他还证券,0.014893129,0,刑事罚金，怎么选择支付对象和支付方式,0.20437431,1
刑事罚金，怎么选择领款类别,罚金转款财政转款人选择,3.4778588,0,领款类别怎么选,0.6370906,1,执保划拨提示查无数据,0.023510698,0,如何向财政局支付刑事罚金，和魔兽的财产,0.34903306,1
罚金案款发放怎么操作,案款提存操作方法,1.9507285,0,罚金案款发放如何操作,0.028016763,0,罚金案款发放如何操作,0.02808696,0,罚金案款发放如何操作,0.09233037,0
罚金案款发放怎么操作, 案款提存时，怎么选择支付对象和支付方式,2.8517542,1,案款发放怎么操作,0.4115416,0,现金履行支付信息怎么操作,0.079124995,0,罚金退案款如何操作,0.24812713,0
提存建筑工程款,扣划,2.4372401,0,案款提存,1.0093026,0,执行实体化,0.028175319,0,首封法院去函要求移交处置权，首封法院不回函,0.7247939,0
提存建筑工程款,删除数据,2.513519,0,案款提存,1.0093026,0,财产精细化,0.03293383,0,国有划拨土地房屋否可以进行网上拍卖,0.7460256,0
上交国库怎么支付,已结案件怎么发放案款,2.3335555,0,本院支付怎么支付,0.86476284,0,审判案件需要支付案款怎么操作,0.030372078,0,如何向财政局支付刑事罚金，和魔兽的财产,0.7832221,1
